id,target
343607,0.112145364
343608,0.029097762
343609,0.040047195
343610,0.34462488
343611,0.18879429
343612,0.07365057
343613,0.17780448
343614,0.10919274
343615,0.18424846
343616,0.5873188
343617,0.20555775
343618,0.3926677
343619,0.17224841
343620,0.43404242
343621,0.44983372
343622,0.40735194
343623,0.1644379
343624,0.14870346
343625,0.74814546
343626,0.39709738
343627,0.48885107
343628,0.21605802
343629,0.21407221
343630,0.65792656
343631,0.051735453
343632,0.16792147
343633,0.16923815
343634,0.19263609
343635,0.7562938
343636,0.0142283235
343637,0.12199683
343638,0.19834028
343639,0.63667274
343640,0.4002824
343641,0.10587316
343642,0.12218796
343643,0.12545855
343644,0.21916404
343645,0.27673906
343646,0.5231025
343647,0.77166575
343648,0.1200607
343649,0.42702907
343650,0.34721452
343651,0.17061152
343652,0.09200671
343653,0.29225928
343654,0.43007845
343655,0.38664576
343656,0.11196887
343657,0.08686475
343658,0.2414616
343659,0.5271124
343660,0.37744814
343661,0.1626457
343662,0.39562717
343663,0.2236342
343664,0.8295356
343665,0.15170789
343666,0.07063131
343667,0.20901011
343668,0.14732188
343669,0.51765925
343670,0.52962244
343671,0.51283395
343672,0.45042562
343673,0.42575896
343674,0.26425624
343675,0.6583951
343676,0.13090304
343677,0.12861812
343678,0.10954293
343679,0.25275752
343680,0.31075397
343681,0.061872367
343682,0.17729473
343683,0.18169332
343684,0.10283662
343685,0.5572875
343686,0.21490708
343687,0.30105492
343688,0.23121205
343689,0.24870487
343690,0.13288073
343691,0.067034796
343692,0.40788743
343693,0.0664805
343694,0.40172416
343695,0.4311595
343696,0.538099
343697,0.048058383
343698,0.41725665
343699,0.7805096
343700,0.096223675
343701,0.36755088
343702,0.15893644
343703,0.18926115
343704,0.71532303
343705,0.66008085
343706,0.070288055
343707,0.6073255
343708,0.21671097
343709,0.2834414
343710,0.42210808
343711,0.09414337
343712,0.07423838
343713,0.44432363
343714,0.13038236
343715,0.22817974
343716,0.3137731
343717,0.08560506
343718,0.22837897
343719,0.22128789
343720,0.20719251
343721,0.17053019
343722,0.11417803
343723,0.27207926
343724,0.6242631
343725,0.75033176
343726,0.5300294
343727,0.7108638
343728,0.19850454
343729,0.0872363
343730,0.09022488
343731,0.34451386
343732,0.30607414
343733,0.30963594
343734,0.43349165
343735,0.22085178
343736,0.25016522
343737,0.26674274
343738,0.17232904
343739,0.39461148
343740,0.3988398
343741,0.07302088
343742,0.5767546
343743,0.52244794
343744,0.16206294
343745,0.5095141
343746,0.46495858
343747,0.29447794
343748,0.08969042
343749,0.022271054
343750,0.4072317
343751,0.59540373
343752,0.503637
343753,0.08430831
343754,0.26687106
343755,0.06605021
343756,0.7450402
343757,0.083199166
343758,0.053545523
343759,0.043616403
343760,0.5133176
343761,0.15172441
343762,0.8750523
343763,0.0464478
343764,0.16318686
343765,0.13146396
343766,0.09657095
343767,0.43564335
343768,0.4780323
343769,0.6852607
343770,0.5196025
343771,0.77436376
343772,0.63092685
343773,0.44516295
343774,0.16491497
343775,0.09251435
343776,0.14895487
343777,0.38694915
343778,0.034691334
343779,0.19470122
343780,0.7068959
343781,0.1005473
343782,0.097618684
343783,0.12460915
343784,0.85356206
343785,0.16298048
343786,0.09314302
343787,0.3483971
343788,0.10015591
343789,0.61108744
343790,0.44383126
343791,0.19906646
343792,0.31912977
343793,0.019789187
343794,0.033359252
343795,0.58740866
343796,0.4339181
343797,0.23188688
343798,0.2662408
343799,0.37029532
343800,0.5002566
343801,0.31907898
343802,0.04449253
343803,0.5201596
343804,0.28242567
343805,0.22721301
343806,0.078887954
343807,0.10762348
343808,0.627294
343809,0.32724366
343810,0.27496022
343811,0.07755026
343812,0.11136596
343813,0.20679489
343814,0.05127004
343815,0.0912968
343816,0.27830106
343817,0.6439894
343818,0.623135
343819,0.6117467
343820,0.52446884
343821,0.4215632
343822,0.096734956
343823,0.06425163
343824,0.4441964
343825,0.4742034
343826,0.036812723
343827,0.13806523
343828,0.68996793
343829,0.6242595
343830,0.34315872
343831,0.47807539
343832,0.52264357
343833,0.13566104
343834,0.29338324
343835,0.23482239
343836,0.5076904
343837,0.070974946
343838,0.58927923
343839,0.19667073
343840,0.2599095
343841,0.24433759
343842,0.055726524
343843,0.46848562
343844,0.35839194
343845,0.24329081
343846,0.5644946
343847,0.46002614
343848,0.4080722
343849,0.038396448
343850,0.22894327
343851,0.5903
343852,0.4623822
343853,0.40565687
343854,0.35458887
343855,0.44234204
343856,0.20097856
343857,0.044065207
343858,0.5609251
343859,0.38543138
343860,0.23032951
343861,0.4664755
343862,0.28504214
343863,0.6440297
343864,0.64585733
343865,0.68131316
343866,0.6312753
343867,0.5123258
343868,0.66488385
343869,0.53511035
343870,0.23137651
343871,0.09845118
343872,0.12171758
343873,0.059998047
343874,0.33029324
343875,0.28453845
343876,0.4265862
343877,0.28757468
343878,0.33518896
343879,0.25296283
343880,0.5779294
343881,0.090838864
343882,0.43527955
343883,0.4561028
343884,0.39450848
343885,0.5464091
343886,0.25104737
343887,0.76060724
343888,0.5400508
343889,0.15495975
343890,0.110957466
343891,0.16895916
343892,0.041305736
343893,0.30444655
343894,0.43185878
343895,0.043574013
343896,0.3027918
343897,0.046893217
343898,0.0665598
343899,0.46387205
343900,0.05634822
343901,0.12079815
343902,0.16068657
343903,0.59828687
343904,0.14394102
343905,0.22019373
343906,0.36149225
343907,0.5263781
343908,0.7049126
343909,0.04661665
343910,0.1573252
343911,0.04012222
343912,0.25936025
343913,0.09504838
343914,0.26807126
343915,0.7280755
343916,0.11767119
343917,0.055998713
343918,0.040519908
343919,0.69336486
343920,0.09299866
343921,0.47134447
343922,0.12787656
343923,0.5815583
343924,0.06986412
343925,0.62795573
343926,0.050225083
343927,0.27124706
343928,0.15317973
343929,0.58687025
343930,0.79266
343931,0.39987957
343932,0.58627313
343933,0.3219172
343934,0.57290447
343935,0.20256512
343936,0.17832741
343937,0.45250487
343938,0.07461997
343939,0.010749275
343940,0.07826486
343941,0.32716882
343942,0.12660441
343943,0.09436309
343944,0.46165034
343945,0.10833527
343946,0.27478144
343947,0.65825903
343948,0.43080947
343949,0.14648713
343950,0.40925094
343951,0.21386129
343952,0.14872448
343953,0.11788905
343954,0.8085032
343955,0.030803319
343956,0.2548909
343957,0.041162938
343958,0.012847198
343959,0.4638523
343960,0.038990587
343961,0.4963254
343962,0.3555532
343963,0.30499914
343964,0.25584182
343965,0.32746598
343966,0.6123125
343967,0.024359811
343968,0.18318129
343969,0.470947
343970,0.2472045
343971,0.28381518
343972,0.35617337
343973,0.13988954
343974,0.25677258
343975,0.24354906
343976,0.4775122
343977,0.13615458
343978,0.20837429
343979,0.07556597
343980,0.7052714
343981,0.3840622
343982,0.1597623
343983,0.03901768
343984,0.2898366
343985,0.13954787
343986,0.6101239
343987,0.23707107
343988,0.033887062
343989,0.37086746
343990,0.81690603
343991,0.08424686
343992,0.1744467
343993,0.59660286
343994,0.15229627
343995,0.30376172
343996,0.121494696
343997,0.12526631
343998,0.3039579
343999,0.10769491
344000,0.2904794
344001,0.21046433
344002,0.1427609
344003,0.30247045
344004,0.3417657
344005,0.29176077
344006,0.27698922
344007,0.20733596
344008,0.28245625
344009,0.3358716
344010,0.49597666
344011,0.35287002
344012,0.04883216
344013,0.11742389
344014,0.2188621
344015,0.16356276
344016,0.4707206
344017,0.44904414
344018,0.10862412
344019,0.6776163
344020,0.15885018
344021,0.051256076
344022,0.11204293
344023,0.038402244
344024,0.53441614
344025,0.16094983
344026,0.09274871
344027,0.8439098
344028,0.24658936
344029,0.04699631
344030,0.3840468
344031,0.07926103
344032,0.29873866
344033,0.19515555
344034,0.21744516
344035,0.29997805
344036,0.6061154
344037,0.056647006
344038,0.23170395
344039,0.28157896
344040,0.099005856
344041,0.00998349
344042,0.2639251
344043,0.124692455
344044,0.3476237
344045,0.68531597
344046,0.32846326
344047,0.051890817
344048,0.46885157
344049,0.54487544
344050,0.15122694
344051,0.06502073
344052,0.58611614
344053,0.011083381
344054,0.49131343
344055,0.24428403
344056,0.38658816
344057,0.12691003
344058,0.12120737
344059,0.068740815
344060,0.17739616
344061,0.601113
344062,0.50698733
344063,0.64208335
344064,0.5700138
344065,0.4093909
344066,0.15333714
344067,0.5903831
344068,0.44907925
344069,0.1819586
344070,0.042289987
344071,0.041731443
344072,0.09166751
344073,0.09920675
344074,0.14081727
344075,0.21730816
344076,0.25583956
344077,0.18658917
344078,0.83484644
344079,0.2724996
344080,0.37620965
344081,0.36105695
344082,0.18056041
344083,0.22805795
344084,0.010889563
344085,0.06891972
344086,0.2061261
344087,0.070299245
344088,0.2189793
344089,0.41737556
344090,0.021136096
344091,0.20454751
344092,0.33616015
344093,0.23730093
344094,0.71117204
344095,0.24632692
344096,0.24091198
344097,0.337531
344098,0.30568513
344099,0.24385108
344100,0.19275457
344101,0.076979846
344102,0.06968737
344103,0.22573343
344104,0.61805266
344105,0.18713681
344106,0.20317708
344107,0.48272535
344108,0.23504244
344109,0.2466854
344110,0.28259376
344111,0.060729623
344112,0.4402709
344113,0.4152972
344114,0.4700088
344115,0.49272224
344116,0.17175783
344117,0.28494394
344118,0.6331031
344119,0.18647581
344120,0.53913635
344121,0.11678513
344122,0.14328612
344123,0.47192666
344124,0.43823954
344125,0.3893172
344126,0.5286819
344127,0.2675274
344128,0.119994305
344129,0.37832794
344130,0.1104581
344131,0.28218147
344132,0.44331318
344133,0.31843662
344134,0.2437278
344135,0.66682214
344136,0.28384992
344137,0.763288
344138,0.046619903
344139,0.65456206
344140,0.054629903
344141,0.81316894
344142,0.5926236
344143,0.27444705
344144,0.4712635
344145,0.2927527
344146,0.1945878
344147,0.09769444
344148,0.045045584
344149,0.3182249
344150,0.06576482
344151,0.22607279
344152,0.47992527
344153,0.652363
344154,0.067717694
344155,0.12198033
344156,0.31906158
344157,0.6233619
344158,0.5643268
344159,0.2353362
344160,0.16370237
344161,0.5637066
344162,0.36807045
344163,0.47529355
344164,0.06883014
344165,0.1633359
344166,0.41494083
344167,0.45177516
344168,0.26829082
344169,0.2098498
344170,0.47151136
344171,0.69009995
344172,0.13577724
344173,0.44149387
344174,0.23548065
344175,0.49665827
344176,0.6399891
344177,0.43302098
344178,0.38086113
344179,0.030924402
344180,0.04606702
344181,0.17841509
344182,0.25952998
344183,0.4200986
344184,0.20073754
344185,0.21758224
344186,0.38543227
344187,0.6311166
344188,0.47914526
344189,0.098291546
344190,0.20385273
344191,0.4941866
344192,0.31366804
344193,0.42377666
344194,0.16031404
344195,0.08453789
344196,0.06337513
344197,0.41544715
344198,0.084236644
344199,0.09696176
344200,0.46255282
344201,0.3064235
344202,0.06217539
344203,0.11040641
344204,0.11267105
344205,0.7322985
344206,0.31186226
344207,0.46200642
344208,0.13187106
344209,0.031027673
344210,0.12075544
344211,0.30825916
344212,0.10236123
344213,0.31617182
344214,0.41091824
344215,0.41397575
344216,0.17846896
344217,0.32732737
344218,0.29580802
344219,0.49374652
344220,0.47128376
344221,0.038618337
344222,0.30216077
344223,0.6897332
344224,0.21601161
344225,0.19512099
344226,0.13421556
344227,0.1698529
344228,0.24900816
344229,0.2596272
344230,0.26063576
344231,0.020377222
344232,0.34273458
344233,0.15245192
344234,0.7021614
344235,0.2709293
344236,0.49488637
344237,0.026050838
344238,0.16720536
344239,0.24872752
344240,0.6437707
344241,0.4178344
344242,0.071946934
344243,0.17092589
344244,0.60097194
344245,0.36558843
344246,0.6726085
344247,0.05074804
344248,0.19936518
344249,0.6068968
344250,0.10984847
344251,0.06716053
344252,0.42246905
344253,0.15215433
344254,0.7228084
344255,0.68291897
344256,0.10275414
344257,0.113060854
344258,0.13234828
344259,0.08184392
344260,0.62557656
344261,0.01939631
344262,0.14316104
344263,0.10903495
344264,0.75743836
344265,0.29367152
344266,0.15837626
344267,0.72195864
344268,0.04783772
344269,0.30569595
344270,0.637071
344271,0.23001653
344272,0.3515485
344273,0.07892741
344274,0.5513498
344275,0.6625459
344276,0.18305352
344277,0.12530261
344278,0.17878206
344279,0.10938296
344280,0.44703576
344281,0.5537654
344282,0.19308905
344283,0.6954358
344284,0.041143484
344285,0.14861949
344286,0.48255667
344287,0.08499417
344288,0.22334988
344289,0.42403546
344290,0.01903483
344291,0.108641595
344292,0.06898747
344293,0.25033224
344294,0.24710439
344295,0.48302177
344296,0.12830853
344297,0.4739377
344298,0.74568677
344299,0.69972086
344300,0.49707702
344301,0.6164763
344302,0.036591798
344303,0.20731054
344304,0.13206013
344305,0.28122506
344306,0.20037635
344307,0.06537457
344308,0.144984
344309,0.12620322
344310,0.34460992
344311,0.25405315
344312,0.3949124
344313,0.05325893
344314,0.33315107
344315,0.5821995
344316,0.16943997
344317,0.12847556
344318,0.020926757
344319,0.40125218
344320,0.14296019
344321,0.15625302
344322,0.7009243
344323,0.3501237
344324,0.432359
344325,0.21457976
344326,0.2523634
344327,0.31216416
344328,0.17316322
344329,0.08712616
344330,0.17661647
344331,0.15423104
344332,0.18508416
344333,0.12721398
344334,0.7643443
344335,0.42371202
344336,0.061198838
344337,0.056366406
344338,0.3960838
344339,0.13072036
344340,0.28396684
344341,0.16589837
344342,0.14356114
344343,0.25240126
344344,0.23676246
344345,0.3610756
344346,0.20345832
344347,0.265542
344348,0.3546096
344349,0.52621025
344350,0.22166325
344351,0.5550229
344352,0.04076889
344353,0.3303773
344354,0.08472259
344355,0.5062346
344356,0.48080385
344357,0.3104791
344358,0.35718054
344359,0.06802207
344360,0.049765263
344361,0.15665065
344362,0.12410239
344363,0.30308887
344364,0.17461997
344365,0.50635606
344366,0.3505659
344367,0.4454938
344368,0.15013541
344369,0.101023234
344370,0.17108694
344371,0.31101206
344372,0.091161326
344373,0.24280348
344374,0.34511375
344375,0.08916397
344376,0.5350419
344377,0.46721548
344378,0.80096436
344379,0.16146821
344380,0.186534
344381,0.20542264
344382,0.14636107
344383,0.041399192
344384,0.14845286
344385,0.61354685
344386,0.61972845
344387,0.4832648
344388,0.21753046
344389,0.07143294
344390,0.24274537
344391,0.037543323
344392,0.06724228
344393,0.7239648
344394,0.095322005
344395,0.042993028
344396,0.100484975
344397,0.29489207
344398,0.17757605
344399,0.60835534
344400,0.2673151
344401,0.17912674
344402,0.7955952
344403,0.4037365
344404,0.37034672
344405,0.54091436
344406,0.026799835
344407,0.18904163
344408,0.17911309
344409,0.22099283
344410,0.48169407
344411,0.27172148
344412,0.49687433
344413,0.25620046
344414,0.11405497
344415,0.19179957
344416,0.208325
344417,0.585915
344418,0.096143045
344419,0.10489251
344420,0.21156965
344421,0.07620843
344422,0.22957224
344423,0.15209976
344424,0.42329115
344425,0.14552282
344426,0.54752254
344427,0.15963925
344428,0.49432206
344429,0.5187259
344430,0.52285576
344431,0.1921553
344432,0.28330544
344433,0.23478873
344434,0.6532691
344435,0.18300158
344436,0.5807206
344437,0.6205237
344438,0.23000076
344439,0.7471699
344440,0.25486657
344441,0.060424495
344442,0.14947823
344443,0.2014732
344444,0.13108583
344445,0.83408016
344446,0.32667914
344447,0.27578345
344448,0.34517083
344449,0.08820185
344450,0.12729089
344451,0.14972553
344452,0.23726821
344453,0.047531787
344454,0.3229289
344455,0.21153256
344456,0.114975944
344457,0.3813752
344458,0.13337184
344459,0.7440909
344460,0.9162176
344461,0.722111
344462,0.116425574
344463,0.6110665
344464,0.045654383
344465,0.69698983
344466,0.15556619
344467,0.29748726
344468,0.1771792
344469,0.2035411
344470,0.19184436
344471,0.2552686
344472,0.19107918
344473,0.24885927
344474,0.13536586
344475,0.22329628
344476,0.34591374
344477,0.23584451
344478,0.5889034
344479,0.62758636
344480,0.43689364
344481,0.56228137
344482,0.11845276
344483,0.17820813
344484,0.066602826
344485,0.3202299
344486,0.45068505
344487,0.39541075
344488,0.054166768
344489,0.058695916
344490,0.3551132
344491,0.3168031
344492,0.8242773
344493,0.3798964
344494,0.1726667
344495,0.74999875
344496,0.031006476
344497,0.03881259
344498,0.17619132
344499,0.22036773
344500,0.14610392
344501,0.17818858
344502,0.3565816
344503,0.37509742
344504,0.1449194
344505,0.15898809
344506,0.35738987
344507,0.2427079
344508,0.28039494
344509,0.92926735
344510,0.56594485
344511,0.31491518
344512,0.18388669
344513,0.338333
344514,0.47897375
344515,0.30167243
344516,0.4702665
344517,0.056291085
344518,0.6183878
344519,0.3116067
344520,0.013564708
344521,0.39525762
344522,0.050967276
344523,0.45683888
344524,0.5614142
344525,0.23446494
344526,0.37683767
344527,0.016233532
344528,0.24672255
344529,0.36578682
344530,0.48305726
344531,0.15272824
344532,0.20763497
344533,0.20761056
344534,0.27995068
344535,0.58174807
344536,0.3906341
344537,0.5454183
344538,0.5024793
344539,0.39152348
344540,0.37870467
344541,0.010885342
344542,0.39974937
344543,0.40150598
344544,0.21043421
344545,0.5158591
344546,0.39380088
344547,0.2689658
344548,0.24522753
344549,0.23216921
344550,0.1253011
344551,0.2537187
344552,0.18062943
344553,0.09428716
344554,0.32019356
344555,0.2005763
344556,0.45555252
344557,0.30347982
344558,0.2651836
344559,0.6246336
344560,0.50135314
344561,0.7152205
344562,0.27278185
344563,0.16350043
344564,0.3041109
344565,0.19961362
344566,0.3092238
344567,0.33994645
344568,0.28989625
344569,0.73351
344570,0.051642396
344571,0.39562142
344572,0.66898555
344573,0.1911442
344574,0.06027279
344575,0.18631072
344576,0.72020316
344577,0.3641165
344578,0.5922389
344579,0.32967287
344580,0.064119376
344581,0.020478414
344582,0.24286884
344583,0.5576912
344584,0.39341235
344585,0.32645962
344586,0.1913055
344587,0.17173642
344588,0.22550353
344589,0.1912512
344590,0.5868322
344591,0.15876658
344592,0.09996279
344593,0.3666624
344594,0.14151518
344595,0.14974798
344596,0.19056514
344597,0.39775822
344598,0.16088793
344599,0.4118144
344600,0.41300195
344601,0.75242823
344602,0.016840974
344603,0.38015145
344604,0.3813207
344605,0.110248044
344606,0.20514691
344607,0.56922
344608,0.10348863
344609,0.22946292
344610,0.16373163
344611,0.30433744
344612,0.30249396
344613,0.09586075
344614,0.4000327
344615,0.3616506
344616,0.10145894
344617,0.20794538
344618,0.4619512
344619,0.38821432
344620,0.12323088
344621,0.6991291
344622,0.04667003
344623,0.085953206
344624,0.19019766
344625,0.0695093
344626,0.50005335
344627,0.15380178
344628,0.3004177
344629,0.036835406
344630,0.20189278
344631,0.4624051
344632,0.24749619
344633,0.1984814
344634,0.16169687
344635,0.13726407
344636,0.058155254
344637,0.20647043
344638,0.074931495
344639,0.37819934
344640,0.06574676
344641,0.53185916
344642,0.22668573
344643,0.2817143
344644,0.12680423
344645,0.42753136
344646,0.28047064
344647,0.47036722
344648,0.1390132
344649,0.4274354
344650,0.148155
344651,0.08693797
344652,0.30115095
344653,0.361507
344654,0.69142735
344655,0.5933872
344656,0.033800606
344657,0.18480684
344658,0.31775215
344659,0.26641044
344660,0.12650332
344661,0.15358606
344662,0.09815075
344663,0.11743711
344664,0.096272014
344665,0.20222543
344666,0.18345764
344667,0.18686296
344668,0.635594
344669,0.11889304
344670,0.45464498
344671,0.21967031
344672,0.044266142
344673,0.85345554
344674,0.09467793
344675,0.18339352
344676,0.06179416
344677,0.18104833
344678,0.83320796
344679,0.20078647
344680,0.42451182
344681,0.12660961
344682,0.59814143
344683,0.07518206
344684,0.07809104
344685,0.36027697
344686,0.31635207
344687,0.8477848
344688,0.6430246
344689,0.2855528
344690,0.20720163
344691,0.5704209
344692,0.23908931
344693,0.46922404
344694,0.15698686
344695,0.5425043
344696,0.4097431
344697,0.12654252
344698,0.28810287
344699,0.073131256
344700,0.33937925
344701,0.10775374
344702,0.07072656
344703,0.59288186
344704,0.5934221
344705,0.63598025
344706,0.18504034
344707,0.3312383
344708,0.5811295
344709,0.05373098
344710,0.5703718
344711,0.7038532
344712,0.21900527
344713,0.45028964
344714,0.7098022
344715,0.33332026
344716,0.118159235
344717,0.4049505
344718,0.06960213
344719,0.5963451
344720,0.2986517
344721,0.53676224
344722,0.3789537
344723,0.6961658
344724,0.83981097
344725,0.4331601
344726,0.91187567
344727,0.02314342
344728,0.23965564
344729,0.46737066
344730,0.75147265
344731,0.6082236
344732,0.14266074
344733,0.31554925
344734,0.41888112
344735,0.11193994
344736,0.23563987
344737,0.44874302
344738,0.42673802
344739,0.25165778
344740,0.25399828
344741,0.45240775
344742,0.570491
344743,0.48124972
344744,0.64849114
344745,0.30777112
344746,0.14972703
344747,0.43456003
344748,0.2298061
344749,0.11067625
344750,0.10174836
344751,0.5936626
344752,0.4324943
344753,0.092773266
344754,0.2589043
344755,0.26545018
344756,0.28754508
344757,0.07007622
344758,0.25844568
344759,0.4231082
344760,0.32905975
344761,0.070223354
344762,0.2970641
344763,0.17221753
344764,0.18526708
344765,0.52324444
344766,0.6563657
344767,0.0857167
344768,0.5452904
344769,0.75438607
344770,0.6259089
344771,0.41291517
344772,0.03127077
344773,0.20396014
344774,0.20264646
344775,0.8288402
344776,0.43270198
344777,0.36818314
344778,0.29738212
344779,0.17858274
344780,0.7972331
344781,0.087412216
344782,0.1303437
344783,0.33708662
344784,0.81164294
344785,0.3535973
344786,0.13131575
344787,0.2848461
344788,0.066641554
344789,0.053041156
344790,0.45706296
344791,0.37141743
344792,0.36386538
344793,0.15881322
344794,0.49568522
344795,0.5218729
344796,0.7192418
344797,0.3736742
344798,0.46982974
344799,0.12575598
344800,0.75190884
344801,0.49786353
344802,0.38039806
344803,0.19433507
344804,0.29030323
344805,0.056531012
344806,0.54202694
344807,0.75359935
344808,0.43652147
344809,0.39377242
344810,0.07848186
344811,0.27957198
344812,0.17957146
344813,0.16083604
344814,0.5194928
344815,0.39449272
344816,0.118525684
344817,0.17584646
344818,0.26635423
344819,0.6050048
344820,0.114909895
344821,0.7800604
344822,0.48285255
344823,0.04392721
344824,0.6946812
344825,0.75413185
344826,0.5638148
344827,0.49087143
344828,0.7996146
344829,0.08995141
344830,0.1554081
344831,0.2792801
344832,0.18963645
344833,0.511888
344834,0.5551966
344835,0.45667315
344836,0.35074767
344837,0.13173942
344838,0.09017502
344839,0.36979887
344840,0.8562184
344841,0.24896477
344842,0.350256
344843,0.15022863
344844,0.24039063
344845,0.1134133
344846,0.25949082
344847,0.36766863
344848,0.7182148
344849,0.64267147
344850,0.37340826
344851,0.16552861
344852,0.61781615
344853,0.36057895
344854,0.36532405
344855,0.19240502
344856,0.4206827
344857,0.52214223
344858,0.398162
344859,0.4448896
344860,0.16821069
344861,0.64762074
344862,0.3026325
344863,0.5120506
344864,0.40902737
344865,0.45952043
344866,0.20115487
344867,0.6551526
344868,0.14097163
344869,0.3312327
344870,0.21780124
344871,0.2718399
344872,0.29051587
344873,0.10942691
344874,0.28875697
344875,0.6430624
344876,0.22084515
344877,0.70766604
344878,0.08884549
344879,0.302667
344880,0.31671017
344881,0.20805125
344882,0.37658206
344883,0.08606697
344884,0.4467799
344885,0.3430952
344886,0.029575907
344887,0.7093724
344888,0.61685425
344889,0.8734866
344890,0.21038868
344891,0.12860887
344892,0.2972925
344893,0.47207263
344894,0.24407029
344895,0.34639496
344896,0.23403338
344897,0.35382423
344898,0.21229182
344899,0.8276053
344900,0.29491228
344901,0.28971952
344902,0.5215308
344903,0.4349766
344904,0.054863725
344905,0.19655204
344906,0.13659443
344907,0.5688423
344908,0.77884096
344909,0.17909825
344910,0.33141026
344911,0.23396163
344912,0.081315234
344913,0.24813533
344914,0.6974029
344915,0.29367152
344916,0.119402155
344917,0.19524877
344918,0.038058706
344919,0.28182554
344920,0.3166882
344921,0.25875458
344922,0.6932038
344923,0.2503256
344924,0.37097836
344925,0.24659264
344926,0.30334434
344927,0.42389804
344928,0.5765731
344929,0.32316706
344930,0.16037129
344931,0.40511307
344932,0.25538483
344933,0.4744959
344934,0.19277425
344935,0.21009669
344936,0.253966
344937,0.5307521
344938,0.15955482
344939,0.5754731
344940,0.3629676
344941,0.12963264
344942,0.7050578
344943,0.1506832
344944,0.48044285
344945,0.4033703
344946,0.1535139
344947,0.23381758
344948,0.1308324
344949,0.25078008
344950,0.045688584
344951,0.4650054
344952,0.5220112
344953,0.10470199
344954,0.041168224
344955,0.02810144
344956,0.6637318
344957,0.18411094
344958,0.11379929
344959,0.5225153
344960,0.41294923
344961,0.28820416
344962,0.10001916
344963,0.29682544
344964,0.2333262
344965,0.6723946
344966,0.24308036
344967,0.43030754
344968,0.1304833
344969,0.077764235
344970,0.62941825
344971,0.5598469
344972,0.27939922
344973,0.13032955
344974,0.04349239
344975,0.08179978
344976,0.07433876
344977,0.09482342
344978,0.40005752
344979,0.4008286
344980,0.32418734
344981,0.4271672
344982,0.34049734
344983,0.11652349
344984,0.35821986
344985,0.78482896
344986,0.72938603
344987,0.32303584
344988,0.44650874
344989,0.85242105
344990,0.6002091
344991,0.46116784
344992,0.14248821
344993,0.28505567
344994,0.26562762
344995,0.6474591
344996,0.30312318
344997,0.03740734
344998,0.43928283
344999,0.7627874
345000,0.45772225
345001,0.20817682
345002,0.62641597
345003,0.09366973
345004,0.5656577
345005,0.23117459
345006,0.31075206
345007,0.12476631
345008,0.2978562
345009,0.20506883
345010,0.2595211
345011,0.2228927
345012,0.4517874
345013,0.17624521
345014,0.15373549
345015,0.8418266
345016,0.2281077
345017,0.102156155
345018,0.27158958
345019,0.21137999
345020,0.6168679
345021,0.6474138
345022,0.16517155
345023,0.20000058
345024,0.060014103
345025,0.6870945
345026,0.3561502
345027,0.78456074
345028,0.13709994
345029,0.10996149
345030,0.2016893
345031,0.23732218
345032,0.06123884
345033,0.29152188
345034,0.141982
345035,0.31125626
345036,0.32072258
345037,0.53387225
345038,0.48725843
345039,0.11364948
345040,0.17720312
345041,0.5294259
345042,0.15567085
345043,0.5761253
345044,0.49330103
345045,0.77082586
345046,0.087276205
345047,0.19346377
345048,0.27881286
345049,0.18614787
345050,0.049251
345051,0.222855
345052,0.034240603
345053,0.5800721
345054,0.56483704
345055,0.26119262
345056,0.11359102
345057,0.03761557
345058,0.26006708
345059,0.6328213
345060,0.6789835
345061,0.12439499
345062,0.24328989
345063,0.5910849
345064,0.18356767
345065,0.3866391
345066,0.47092867
345067,0.16388543
345068,0.24038926
345069,0.091270246
345070,0.061352663
345071,0.7447947
345072,0.3318649
345073,0.0576814
345074,0.12935986
345075,0.81068546
345076,0.26802307
345077,0.26661247
345078,0.18109943
345079,0.7270434
345080,0.7880977
345081,0.25259805
345082,0.3406186
345083,0.30194724
345084,0.42830408
345085,0.055546984
345086,0.34907132
345087,0.29710937
345088,0.1187295
345089,0.18890145
345090,0.15966824
345091,0.63200873
345092,0.08316757
345093,0.2039078
345094,0.060455125
345095,0.22145611
345096,0.05472996
345097,0.6257601
345098,0.1440561
345099,0.3266777
345100,0.31116962
345101,0.6227691
345102,0.53357244
345103,0.3918177
345104,0.16682237
345105,0.08375969
345106,0.13907938
345107,0.37388432
345108,0.45909423
345109,0.24062552
345110,0.35125473
345111,0.27822554
345112,0.6359248
345113,0.14680344
345114,0.21521491
345115,0.3935785
345116,0.117334284
345117,0.20982113
345118,0.033945836
345119,0.029020911
345120,0.20166661
345121,0.10714342
345122,0.1036565
345123,0.21792582
345124,0.2020402
345125,0.049670376
345126,0.609421
345127,0.024045546
345128,0.02571023
345129,0.50489694
345130,0.034387045
345131,0.09167265
345132,0.270687
345133,0.473475
345134,0.4231989
345135,0.42730555
345136,0.32155704
345137,0.18438505
345138,0.10948698
345139,0.32091877
345140,0.30926618
345141,0.31712693
345142,0.08640796
345143,0.29982367
345144,0.28087598
345145,0.34957927
345146,0.5182844
345147,0.698814
345148,0.23276295
345149,0.14780267
345150,0.042346418
345151,0.67416
345152,0.41272944
345153,0.06836468
345154,0.61424154
345155,0.1149144
345156,0.6971598
345157,0.1706692
345158,0.7238935
345159,0.18355902
345160,0.3199525
345161,0.24795467
345162,0.045279574
345163,0.69424456
345164,0.3367104
345165,0.027614845
